kodi_projekti,viti_fiskal,vlera_planifikuar_fillestare,vlera_miratuar_aktuale,perfshin_tvsh,vlera_disbursuar,data_miratimit_buxhetit,data_rishikimit_fundit
PRJ-000381,2026,2787182.4,3113271.51,True,,2026-07-27 08:00:00,2026-09-01 08:00:00
PRJ-000382,2026,,,,,,
PRJ-000383,2026,2199999.6,2199999.6,True,,2026-06-15 10:00:00,
PRJ-000384,2026,2991454.8,2991454.8,True,,2026-06-19 09:00:00,
PRJ-000385,2026,4374963.6,4200231.97,True,,2026-06-18 16:30:00,2026-07-25 16:30:00
PRJ-000386,2026,9997606.8,9997606.8,True,,2026-06-23 08:00:00,
PRJ-000387,2026,12566962.8,12566962.8,True,,2026-07-01 09:00:00,
PRJ-000388,2026,51024600.0,51024600.0,True,,2026-06-27 08:00:00,
PRJ-000389,2026,133152600.0,133152600.0,True,,2026-07-15 08:00:00,
PRJ-000390,2026,82128000.0,82951298.58,True,,2026-06-23 08:00:00,2026-09-01 08:00:00
PRJ-000391,2026,58863195.6,58863195.6,True,,2026-07-24 11:30:00,
PRJ-000392,2026,140000000.4,140000000.4,True,,2026-06-12 09:00:00,
PRJ-000393,2026,21020019.12,21020019.12,True,,2026-06-15 10:00:00,
PRJ-000394,2026,2000000000.4,2000000000.4,True,,2026-06-06 09:00:00,
PRJ-000395,2026,,,,,,
PRJ-000396,2026,,,,,,
PRJ-000397,2026,129935187.08,129935187.08,True,,2026-07-20 08:00:00,
PRJ-000398,2026,,,,,,
PRJ-000399,2026,,,,,,
PRJ-000400,2026,1502239.2,1502239.2,True,,2026-06-25 00:00:00,
PRJ-000401,2026,,,,,,
PRJ-000402,2026,9710580.0,9710580.0,True,,2026-07-16 11:30:00,
PRJ-000403,2026,2499999.6,2499999.6,True,,2026-06-29 10:00:00,
PRJ-000404,2026,8460000.0,8460000.0,True,,2026-07-06 09:00:00,
PRJ-000405,2026,2806040.4,3254261.47,True,,2026-06-27 08:00:00,2026-07-31 08:00:00
PRJ-000406,2026,1993080.0,1816862.69,True,,2026-06-03 10:00:00,2026-06-22 10:00:00
PRJ-000407,2026,2805600.0,2805600.0,True,,2026-07-16 10:00:00,
PRJ-000408,2026,14232015.0,16598730.63,True,,2026-07-18 08:30:00,2026-08-31 08:30:00
PRJ-000409,2026,3919138.8,4636387.11,True,,2026-06-23 13:00:00,2026-08-31 13:00:00
PRJ-000410,2026,6711380.4,6711380.4,True,,2026-07-19 13:00:00,
PRJ-000411,2026,2792241.6,2792241.6,True,,2026-08-02 13:00:00,
PRJ-000412,2026,51000000.0,51000000.0,True,,2026-07-27 08:30:00,
PRJ-000413,2026,14775999.6,14775999.6,True,,2026-07-14 10:00:00,
PRJ-000414,2026,142605894.0,142605894.0,True,,2026-07-21 09:00:00,
PRJ-000415,2026,18208046.4,18208046.4,True,,2026-07-14 08:30:00,
PRJ-000416,2026,22175263.0,22175263.0,True,,2026-06-06 08:00:00,
PRJ-000417,2026,,,,,,
PRJ-000418,2026,,,,,,
PRJ-000419,2026,,,,,,
PRJ-000420,2026,,,,,,
PRJ-000421,2026,,,,,,
PRJ-000422,2026,,,,,,
PRJ-000423,2026,,,,,,
PRJ-000424,2026,,,,,,
PRJ-000425,2026,,,,,,
PRJ-000426,2026,,,,,,
PRJ-000427,2026,,,,,,
PRJ-000428,2026,,,,,,
PRJ-000429,2026,1588447.61,1588447.61,True,,2026-06-11 08:00:00,
PRJ-000430,2026,1680000.0,1680000.0,True,,2026-06-17 00:00:00,
PRJ-000431,2026,2761933.76,3298633.8,True,,2026-07-16 11:00:00,2026-08-30 11:00:00
PRJ-000432,2026,4240728.8,4273775.13,True,,2026-06-13 12:00:00,2026-08-30 12:00:00
PRJ-000433,2026,3803160.0,3803160.0,True,,2026-07-20 11:00:00,
PRJ-000434,2026,4582821.6,4582821.6,True,,2026-07-14 08:00:00,
PRJ-000435,2026,1800000.0,2071073.38,True,,2026-06-04 15:30:00,2026-07-08 15:30:00
PRJ-000436,2026,2699984.4,3183937.84,True,,2026-07-22 08:00:00,2026-08-16 08:00:00
PRJ-000437,2026,1800000.0,2000548.67,True,,2026-07-22 08:00:00,2026-08-30 08:00:00
PRJ-000438,2026,,,,,,
PRJ-000439,2026,4999999.2,4999999.2,True,,2026-06-03 09:00:00,
PRJ-000440,2026,10554423.6,10554423.6,True,,2026-07-19 10:00:00,
PRJ-000441,2026,,,,,,
PRJ-000442,2026,5015760.0,5015760.0,True,,2026-06-28 11:00:00,
PRJ-000443,2026,105600.0,91849.15,True,,2026-06-19 11:00:00,2026-08-30 11:00:00
PRJ-000444,2026,13922460.0,13922460.0,True,,2026-07-03 11:00:00,
PRJ-000445,2026,8801100.0,8801100.0,True,,2026-06-16 11:00:00,
PRJ-000446,2026,,,,,,
PRJ-000447,2026,12000000.0,12000000.0,True,,2026-07-16 08:00:00,
PRJ-000448,2026,86428914.28,86428914.28,True,,2026-06-28 08:30:00,
PRJ-000449,2026,19991968.8,24146391.86,True,,2026-08-01 09:00:00,2026-08-30 09:00:00
PRJ-000450,2026,,,,,,
PRJ-000451,2026,81658008.89,81658008.89,True,,2026-06-12 10:00:00,
PRJ-000452,2026,57186453.6,53530598.53,True,,2026-07-04 12:00:00,2026-08-30 12:00:00
PRJ-000453,2026,254942760.0,226813086.7,True,,2026-06-21 09:00:00,2026-08-30 09:00:00
PRJ-000454,2026,,,,,,
PRJ-000455,2026,3999920.0,4776355.49,True,,2026-07-19 10:00:00,2026-08-27 10:00:00
PRJ-000456,2026,1920840.0,1920840.0,True,,2026-07-26 10:00:00,
PRJ-000457,2026,1251564.0,1508567.89,True,,2026-06-22 12:30:00,2026-07-12 12:30:00
PRJ-000458,2026,4800000.0,4301426.76,True,,2026-07-01 09:00:00,2026-08-27 09:00:00
PRJ-000459,2026,5186832.0,5186832.0,True,,2026-06-08 14:30:00,
PRJ-000460,2026,3255480.0,3255480.0,True,,2026-06-27 12:00:00,
PRJ-000461,2026,4506910.92,4506910.92,True,,2026-07-05 08:00:00,
PRJ-000462,2026,6749368.8,6749368.8,True,,2026-06-24 11:00:00,
PRJ-000463,2026,1499940.0,1499940.0,True,,2026-05-31 09:30:00,
PRJ-000464,2026,11208608.4,11208608.4,True,,2026-05-31 10:00:00,
PRJ-000465,2026,5357191.22,5241659.38,True,,2026-06-24 08:00:00,2026-08-13 08:00:00
PRJ-000466,2026,1999999.99,1999999.99,True,,2026-07-28 10:00:00,
PRJ-000467,2026,3699999.6,3699999.6,True,,2026-07-03 09:00:00,
PRJ-000468,2026,2499999.6,2499999.6,True,,2026-06-11 09:00:00,
PRJ-000469,2026,95935999.2,95935999.2,True,,2026-07-13 10:00:00,
PRJ-000470,2026,1579971498.96,1579971498.96,True,,2026-07-12 09:00:00,
PRJ-000471,2026,4500000.0,4500000.0,True,,2026-05-31 10:00:00,
PRJ-000472,2026,7000000.0,6414975.37,True,,2026-06-29 10:00:00,2026-08-27 10:00:00
PRJ-000473,2026,4500000.0,4500000.0,True,,2026-07-16 10:00:00,
PRJ-000474,2026,19999999.99,19999999.99,True,,2026-07-14 10:00:00,
PRJ-000475,2026,4000000.0,4000000.0,True,,2026-06-23 10:00:00,
PRJ-000476,2026,5108148.3,5108148.3,True,,2026-06-02 08:30:00,
PRJ-000477,2026,14766121.19,12778849.34,True,,2026-06-24 08:30:00,2026-08-27 08:30:00
PRJ-000478,2026,9657972.89,11081403.42,True,,2026-07-20 08:30:00,2026-08-27 08:30:00
PRJ-000479,2026,325660428.0,379283636.62,True,,2026-07-01 08:00:00,2026-08-27 08:00:00
PRJ-000480,2026,2689440.0,2689440.0,True,,2026-06-08 09:00:00,
PRJ-000481,2026,741600.0,860228.68,True,,2026-07-20 09:00:00,2026-08-27 09:00:00
PRJ-000482,2026,1344000.0,1344000.0,True,,2026-07-25 09:00:00,
PRJ-000483,2026,1968000.0,2140611.46,True,,2026-06-01 09:00:00,2026-08-27 09:00:00
PRJ-000484,2026,3024000.0,3024000.0,True,,2026-07-23 09:00:00,
PRJ-000485,2026,4134000.0,4134000.0,True,,2026-06-25 09:00:00,
PRJ-000486,2026,1544400.0,1544400.0,True,,2026-07-04 09:00:00,
PRJ-000487,2026,298200.0,298200.0,True,,2026-07-22 09:00:00,
PRJ-000488,2026,4406400.0,4406400.0,True,,2026-06-16 09:00:00,
PRJ-000489,2026,4533360.0,4797124.38,True,,2026-06-29 09:00:00,2026-08-27 09:00:00
PRJ-000490,2026,26182800.0,26182800.0,True,,2026-07-20 09:00:00,
PRJ-000491,2026,1499400.0,1551415.5,True,,2026-06-22 09:00:00,2026-08-27 09:00:00
PRJ-000492,2026,,,,,,
PRJ-000493,2026,,,,,,
PRJ-000494,2026,19784400.0,19784400.0,True,,2026-07-18 10:00:00,
PRJ-000495,2026,50343150.0,50343150.0,True,,2026-07-16 10:00:00,
PRJ-000496,2026,77309550.0,85865226.83,True,,2026-05-30 10:00:00,2026-08-27 10:00:00
PRJ-000497,2026,7182000.0,7182000.0,True,,2026-07-03 10:00:00,
PRJ-000498,2026,12708000.0,12708000.0,True,,2026-06-27 09:00:00,
PRJ-000499,2026,14640000.0,14640000.0,True,,2026-07-27 08:00:00,
PRJ-000500,2026,8368000.0,10245357.79,True,,2026-06-04 08:00:00,2026-08-27 08:00:00
PRJ-000501,2026,14149000.0,16750761.5,True,,2026-06-02 08:00:00,2026-07-12 08:00:00
PRJ-000502,2026,10332000.0,10332000.0,True,,2026-06-04 08:00:00,
PRJ-000503,2026,2788000.0,3450152.59,True,,2026-07-02 08:00:00,2026-08-27 08:00:00
PRJ-000504,2026,40385000.0,40385000.0,True,,2026-07-17 08:00:00,
PRJ-000505,2026,4748000.02,4748000.02,True,,2026-07-22 08:00:00,
PRJ-000506,2026,149831797.2,149831797.2,True,,2026-06-22 08:30:00,
PRJ-000507,2026,53545881.6,62558479.48,True,,2026-07-11 08:00:00,2026-08-27 08:00:00
PRJ-000508,2026,,,,,,
PRJ-000509,2026,8254683.58,8254683.58,True,,2026-05-30 09:00:00,
PRJ-000510,2026,7108659.6,7108659.6,True,,2026-07-01 09:00:00,
PRJ-000511,2026,2160000.0,1902904.78,True,,2026-07-05 14:30:00,2026-08-26 14:30:00
PRJ-000512,2026,6150000.0,6150000.0,True,,2026-06-08 08:00:00,
PRJ-000513,2026,3496980.0,3260332.08,True,,2026-07-11 08:00:00,2026-08-26 08:00:00
PRJ-000514,2026,1677600.0,1677600.0,True,,2026-06-27 09:00:00,
PRJ-000515,2026,5200800.0,4740220.96,True,,2026-07-14 09:00:00,2026-08-26 09:00:00
PRJ-000516,2026,1705320.0,1705320.0,True,,2026-07-06 09:00:00,
PRJ-000517,2026,8608320.0,8608320.0,True,,2026-06-10 09:00:00,
PRJ-000518,2026,24600.0,24600.0,True,,2026-06-19 09:00:00,
PRJ-000519,2026,2275848.0,2275848.0,True,,2026-06-01 09:00:00,
PRJ-000520,2026,3360000.0,3360000.0,True,,2026-07-15 10:00:00,
PRJ-000521,2026,9993600.0,9993600.0,True,,2026-07-05 12:00:00,
PRJ-000522,2026,2812719.6,2812719.6,True,,2026-07-17 08:30:00,
PRJ-000523,2026,4004640.0,4004640.0,True,,2026-06-17 08:30:00,
PRJ-000524,2026,,,,,,
PRJ-000525,2026,,,,,,
PRJ-000526,2026,5000400.0,4464981.9,True,,2026-06-01 14:00:00,2026-08-26 14:00:00
PRJ-000527,2026,7992000.0,7992000.0,True,,2026-06-01 10:00:00,
PRJ-000528,2026,10334640.0,10334640.0,True,,2026-06-27 10:00:00,
PRJ-000529,2026,13299967.38,14459493.81,True,,2026-07-14 10:00:00,2026-08-26 10:00:00
PRJ-000530,2026,9984450.23,9984450.23,True,,2026-07-25 10:00:00,
PRJ-000531,2026,1780952.2,1780952.2,True,,2026-06-04 08:00:00,
PRJ-000532,2026,221682044.16,221682044.16,True,,2026-06-08 08:00:00,
PRJ-000533,2026,,,,,,
PRJ-000534,2026,1203099.6,1203099.6,True,,2026-06-20 08:00:00,
PRJ-000535,2026,7271977.2,7271977.2,True,,2026-07-07 08:00:00,
PRJ-000536,2026,1998110.4,1998110.4,True,,2026-05-31 08:00:00,
PRJ-000537,2026,12127987.2,12127987.2,True,,2026-06-09 08:00:00,
PRJ-000538,2026,1654800.0,1899845.33,True,,2026-06-30 08:00:00,2026-08-26 08:00:00
PRJ-000539,2026,4326024.0,4326024.0,True,,2026-07-22 10:00:00,
PRJ-000540,2026,14101824.0,14101824.0,True,,2026-06-24 10:00:00,
PRJ-000541,2026,9775800.0,9082371.15,True,,2026-07-04 10:00:00,2026-08-26 10:00:00
PRJ-000542,2026,,,,,,
PRJ-000543,2026,23797973.04,23797973.04,True,,2026-06-12 09:00:00,
PRJ-000544,2026,,,,,,
PRJ-000545,2026,59062651.2,56663046.77,True,,2026-06-29 10:00:00,2026-08-23 10:00:00
PRJ-000546,2026,197519786.4,197519786.4,True,,2026-06-08 08:00:00,
PRJ-000547,2026,68119834.1,68119834.1,True,,2026-07-14 08:00:00,
PRJ-000548,2026,20233291.99,20233291.99,True,,2026-07-16 10:00:00,
PRJ-000549,2026,,,,,,
PRJ-000550,2026,102854068.8,102854068.8,True,,2026-07-17 09:00:00,
PRJ-000551,2026,68276205.6,68276205.6,True,,2026-06-15 08:00:00,
PRJ-000552,2026,138784598.4,138784598.4,True,,2026-07-17 08:00:00,
PRJ-000553,2026,70508392.8,70508392.8,True,,2026-06-16 08:00:00,
PRJ-000554,2026,95955586.69,110853861.79,True,,2026-07-25 08:00:00,2026-08-26 08:00:00
PRJ-000555,2026,597106202.4,597106202.4,True,,2026-06-19 08:30:00,
PRJ-000556,2026,,,,,,
PRJ-000557,2026,2099442.0,2099442.0,True,,2026-06-03 10:00:00,
PRJ-000558,2026,2418430.8,2070956.04,True,,2026-06-29 08:00:00,2026-08-25 08:00:00
PRJ-000559,2026,1700000.4,1700000.4,True,,2026-06-30 09:00:00,
PRJ-000560,2026,2230299.6,2230299.6,True,,2026-05-28 11:00:00,
PRJ-000561,2026,2015157.79,2015157.79,True,,2026-07-23 08:00:00,
PRJ-000562,2026,3529769.39,3529769.39,True,,2026-07-20 08:00:00,
PRJ-000563,2026,1514611.6,1514611.6,True,,2026-06-12 08:00:00,
PRJ-000564,2026,5986430.4,5986430.4,True,,2026-07-01 11:00:00,
PRJ-000565,2026,3000000.0,3000000.0,True,,2026-07-14 10:00:00,
PRJ-000566,2026,4799998.8,5902642.09,True,,2026-06-11 08:30:00,2026-08-25 08:30:00
PRJ-000567,2026,2596320.0,2389094.46,True,,2026-06-16 10:00:00,2026-08-07 10:00:00
PRJ-000568,2026,1606500.0,1606500.0,True,,2026-06-11 11:00:00,
PRJ-000569,2026,3184425.24,3184425.24,True,,2026-07-02 08:00:00,
PRJ-000570,2026,88620000.0,88620000.0,True,,2026-06-23 10:00:00,
PRJ-000571,2026,4764129.24,4764129.24,True,,2026-06-15 10:00:00,
PRJ-000572,2026,9181202.88,9181202.88,True,,2026-06-22 10:00:00,
PRJ-000573,2026,4417073.64,3762120.17,True,,2026-06-23 10:00:00,2026-08-25 10:00:00
PRJ-000574,2026,1983229.2,2097395.49,True,,2026-07-25 08:30:00,2026-08-25 08:30:00
PRJ-000575,2026,9657972.89,9657972.89,True,,2026-07-07 08:30:00,
PRJ-000576,2026,302989.2,281234.07,True,,2026-06-23 08:30:00,2026-08-25 08:30:00
PRJ-000577,2026,17949937.8,17949937.8,True,,2026-06-25 08:30:00,
PRJ-000578,2026,5197773.6,5197773.6,True,,2026-07-17 08:30:00,
PRJ-000579,2026,4878350.4,4878350.4,True,,2026-07-23 12:00:00,
PRJ-000580,2026,8499775.2,8499775.2,True,,2026-05-29 12:00:00,
PRJ-000581,2026,7791489.6,7200505.96,True,,2026-07-03 12:00:00,2026-08-25 12:00:00
PRJ-000582,2026,1788710.4,1788710.4,True,,2026-06-09 12:00:00,
PRJ-000583,2026,2640789.6,2640789.6,True,,2026-07-11 12:00:00,
PRJ-000584,2026,26699400.0,26699400.0,True,,2026-07-19 12:00:00,
PRJ-000585,2026,6570099.6,6570099.6,True,,2026-07-14 12:00:00,
PRJ-000586,2026,2323830.0,2569459.15,True,,2026-07-25 12:00:00,2026-08-25 12:00:00
PRJ-000587,2026,5103819.6,5103819.6,True,,2026-06-20 12:00:00,
PRJ-000588,2026,3853029.6,3352961.82,True,,2026-06-05 12:00:00,2026-08-25 12:00:00
PRJ-000589,2026,12080720.4,12080720.4,True,,2026-06-20 12:00:00,
PRJ-000590,2026,3479250.0,3479250.0,True,,2026-06-10 12:00:00,
PRJ-000591,2026,4860129.6,4860129.6,True,,2026-07-01 12:00:00,
PRJ-000592,2026,13248699.6,13248699.6,True,,2026-06-12 12:00:00,
PRJ-000593,2026,2017581.6,1907291.33,True,,2026-07-10 12:00:00,2026-08-25 12:00:00
PRJ-000594,2026,6845319.6,6845319.6,True,,2026-06-05 12:00:00,
PRJ-000595,2026,114142574.4,114142574.4,True,,2026-06-09 12:00:00,
PRJ-000596,2026,1461579.6,1461579.6,True,,2026-07-12 12:00:00,
PRJ-000597,2026,46184042.94,46184042.94,True,,2026-06-30 09:30:00,
PRJ-000598,2026,,,,,,
PRJ-000599,2026,12331200.0,12331200.0,True,,2026-07-04 12:00:00,
PRJ-000600,2026,17976000.0,17976000.0,True,,2026-07-23 12:00:00,
PRJ-000601,2026,5644800.0,5644800.0,True,,2026-06-20 12:00:00,
PRJ-000602,2026,149828.4,149828.4,True,,2026-06-21 08:30:00,
PRJ-000603,2026,47997248.4,47997248.4,True,,2026-05-29 08:30:00,
PRJ-000604,2026,47847420.0,47847420.0,True,,2026-06-11 08:30:00,
PRJ-000605,2026,11439999.6,11439999.6,True,,2026-06-17 14:00:00,
PRJ-000606,2026,16995240.0,16995240.0,True,,2026-07-14 09:00:00,
PRJ-000607,2026,48994664.4,48470928.75,True,,2026-06-27 09:00:00,2026-08-25 09:00:00
PRJ-000608,2026,13729086.0,13729086.0,True,,2026-07-02 09:00:00,
PRJ-000609,2026,43986366.0,43986366.0,True,,2026-06-25 09:00:00,
PRJ-000610,2026,53510560.09,53510560.09,True,,2026-06-13 08:00:00,
PRJ-000611,2026,269999960.4,269999960.4,True,,2026-07-03 09:00:00,
PRJ-000612,2026,99681436.8,85813042.93,True,,2026-07-07 08:00:00,2026-08-25 08:00:00
PRJ-000613,2026,96051554.4,96051554.4,True,,2026-06-19 08:00:00,
PRJ-000614,2026,,,,,,
PRJ-000615,2026,,,,,,
PRJ-000616,2026,,,,,,
PRJ-000617,2026,,,,,,
PRJ-000618,2026,3599360.41,3599360.41,True,,2026-06-02 12:00:00,
PRJ-000619,2026,1473120.0,1825105.08,True,,2026-06-21 10:00:00,2026-08-02 10:00:00
PRJ-000620,2026,,,,,,
PRJ-000621,2026,5877201.6,5493472.44,True,,2026-07-18 10:00:00,2026-08-16 10:00:00
PRJ-000622,2026,1488000.0,1488000.0,True,,2026-07-22 08:00:00,
PRJ-000623,2026,1817156.4,1817156.4,True,,2026-07-18 10:00:00,
PRJ-000624,2026,6779928.0,6779928.0,True,,2026-06-09 10:00:00,
PRJ-000625,2026,4497600.0,4497600.0,True,,2026-06-18 09:00:00,
PRJ-000626,2026,5664000.0,5664000.0,True,,2026-06-29 09:00:00,
PRJ-000627,2026,1166400.0,1166400.0,True,,2026-07-16 09:00:00,
PRJ-000628,2026,3483320.4,3304071.86,True,,2026-06-08 10:00:00,2026-08-24 10:00:00
PRJ-000629,2026,2613000.0,2613000.0,True,,2026-06-15 10:00:00,
PRJ-000630,2026,16361148.23,16361148.23,True,,2026-06-10 08:00:00,
PRJ-000631,2026,3738240.0,3738240.0,True,,2026-06-14 08:00:00,
PRJ-000632,2026,331430000.4,331430000.4,True,,2026-06-22 08:00:00,
PRJ-000633,2026,3000000.0,3000000.0,True,,2026-06-19 10:00:00,
PRJ-000634,2026,,,,,,
PRJ-000635,2026,48000000.0,48000000.0,True,,2026-06-14 08:30:00,
PRJ-000636,2026,6626112.0,6626112.0,True,,2026-07-22 08:00:00,
PRJ-000637,2026,1299999.6,1334300.16,True,,2026-07-21 09:30:00,2026-08-24 09:30:00
PRJ-000638,2026,7200000.0,7200000.0,True,,2026-06-28 10:30:00,
PRJ-000639,2026,6667714.36,6667714.36,True,,2026-06-24 10:00:00,
PRJ-000640,2026,18540720.0,18540720.0,True,,2026-05-31 09:30:00,
PRJ-000641,2026,24728262.0,24728262.0,True,,2026-05-27 09:00:00,
PRJ-000642,2026,600000000.0,600000000.0,True,,2026-06-16 09:00:00,
PRJ-000643,2026,19447725.1,19447725.1,True,,2026-06-22 12:00:00,
PRJ-000644,2026,,,,,,
PRJ-000645,2026,,,,,,
PRJ-000646,2026,,,,,,
PRJ-000647,2026,,,,,,
PRJ-000648,2026,,,,,,
PRJ-000649,2026,,,,,,
PRJ-000650,2026,21312001.2,21312001.2,True,,2026-06-23 14:00:00,
PRJ-000651,2026,2159850.0,2159850.0,True,,2026-05-27 10:00:00,
PRJ-000652,2026,4437960.0,4884665.91,True,,2026-07-14 10:00:00,2026-08-23 10:00:00
PRJ-000653,2026,8364040.0,8364040.0,True,,2026-06-30 09:30:00,
PRJ-000654,2026,1665858.0,1665858.0,True,,2026-05-31 11:00:00,
PRJ-000655,2026,2209218.0,2209218.0,True,,2026-06-04 11:00:00,
PRJ-000656,2026,543360.0,543360.0,True,,2026-07-08 11:00:00,
PRJ-000657,2026,11478000.0,11478000.0,True,,2026-06-10 10:00:00,
PRJ-000658,2026,4999830.0,4999830.0,True,,2026-07-05 10:00:00,
PRJ-000659,2026,1693064.82,1693064.82,True,,2026-07-06 08:00:00,
PRJ-000660,2026,2332644.77,2332644.77,True,,2026-07-12 08:00:00,
PRJ-000661,2026,4342802.44,4342802.44,True,,2026-06-28 08:00:00,
PRJ-000662,2026,4885011.36,4885011.36,True,,2026-05-28 08:00:00,
PRJ-000663,2026,5655730.78,5655730.78,True,,2026-07-21 08:00:00,
PRJ-000664,2026,6279657.25,6279657.25,True,,2026-06-30 08:00:00,
PRJ-000665,2026,31591400.68,31591400.68,True,,2026-06-30 08:00:00,
PRJ-000666,2026,6402489.26,7620296.19,True,,2026-05-26 08:00:00,2026-08-22 08:00:00
PRJ-000667,2026,87443653.96,87443653.96,True,,2026-06-09 09:00:00,
PRJ-000668,2026,89806534.36,99896221.66,True,,2026-07-06 09:00:00,2026-08-23 09:00:00
PRJ-000669,2026,2362880.4,2558269.15,True,,2026-06-06 09:00:00,2026-06-24 09:00:00
PRJ-000670,2026,,,,,,
PRJ-000671,2026,191820000.0,191820000.0,True,,2026-06-18 10:00:00,
PRJ-000672,2026,12299936.4,12299936.4,True,,2026-07-21 10:00:00,
PRJ-000673,2026,28329251.93,34322635.93,True,,2026-07-25 08:00:00,2026-08-23 08:00:00
PRJ-000674,2026,110379340.8,122961978.31,True,,2026-07-18 10:00:00,2026-08-24 10:00:00
PRJ-000675,2026,13200000.0,13200000.0,True,,2026-05-28 10:00:00,
PRJ-000676,2026,123049658.24,123049658.24,True,,2026-06-26 08:00:00,
PRJ-000677,2026,102000131.57,102000131.57,True,,2026-07-23 11:00:00,
PRJ-000678,2026,89993523.6,89993523.6,True,,2026-07-24 11:00:00,
PRJ-000679,2026,,,,,,
PRJ-000680,2026,,,,,,
PRJ-000681,2026,2894400.0,2894400.0,True,,2026-06-03 11:00:00,
PRJ-000682,2026,2695738.8,2695738.8,True,,2026-06-24 00:00:00,
PRJ-000683,2026,3565800.0,3679754.98,True,,2026-07-20 08:30:00,2026-08-20 08:30:00
PRJ-000684,2026,1878388.54,1878388.54,True,,2026-06-18 11:00:00,
PRJ-000685,2026,8491599.6,8491599.6,True,,2026-06-20 09:00:00,
PRJ-000686,2026,2927760.0,2927760.0,True,,2026-06-21 08:00:00,
PRJ-000687,2026,5499999.6,5499999.6,True,,2026-07-11 10:00:00,
PRJ-000688,2026,4645680.0,4645680.0,True,,2026-06-04 10:00:00,
PRJ-000689,2026,2528160.0,2528160.0,True,,2026-05-26 08:00:00,
PRJ-000690,2026,4995360.0,4995360.0,True,,2026-06-22 08:30:00,
PRJ-000691,2026,4936135.2,5636633.53,True,,2026-07-11 10:00:00,2026-08-20 10:00:00
PRJ-000692,2026,,,,,,
PRJ-000693,2026,2243983.2,2243983.2,True,,2026-07-03 08:00:00,
PRJ-000694,2026,1996818.0,1872679.49,True,,2026-06-30 08:00:00,2026-08-20 08:00:00
PRJ-000695,2026,9545379.04,9545379.04,True,,2026-07-17 08:00:00,
PRJ-000696,2026,3399655.2,3399655.2,True,,2026-07-10 11:00:00,
PRJ-000697,2026,4944000.0,4944000.0,True,,2026-06-23 12:00:00,
PRJ-000698,2026,4602590.92,4602590.92,True,,2026-06-13 08:00:00,
PRJ-000699,2026,5456892.34,6109962.72,True,,2026-05-31 08:00:00,2026-08-10 08:00:00
PRJ-000700,2026,19072150.57,19072150.57,True,,2026-06-24 08:00:00,
PRJ-000701,2026,9012667.32,9012667.32,True,,2026-07-02 08:00:00,
PRJ-000702,2026,2250000.0,2250000.0,True,,2026-06-01 09:00:00,
PRJ-000703,2026,19835416.0,23882578.65,True,,2026-06-13 09:00:00,2026-08-20 09:00:00
PRJ-000704,2026,33965416.0,38211554.05,True,,2026-07-14 09:00:00,2026-08-05 09:00:00
PRJ-000705,2026,11880000.0,11880000.0,True,,2026-07-14 09:00:00,
PRJ-000706,2026,,,,,,
PRJ-000707,2026,28452504.0,31176957.66,True,,2026-07-05 12:00:00,2026-08-20 12:00:00
PRJ-000708,2026,47640000.0,40756541.28,True,,2026-06-25 10:00:00,2026-08-19 10:00:00
PRJ-000709,2026,2280000.0,2280000.0,True,,2026-06-28 09:00:00,
PRJ-000710,2026,3000000.0,3000000.0,True,,2026-06-20 09:00:00,
PRJ-000711,2026,4800000.0,4800000.0,True,,2026-06-21 09:00:00,
PRJ-000712,2026,12120000.0,12120000.0,True,,2026-07-16 09:00:00,
PRJ-000713,2026,2040000.0,2040000.0,True,,2026-07-21 09:00:00,
PRJ-000714,2026,119785886.88,119785886.88,True,,2026-07-05 10:00:00,
PRJ-000715,2026,15976355.4,15976355.4,True,,2026-05-27 10:00:00,
PRJ-000716,2026,430399996.8,430399996.8,True,,2026-06-25 10:00:00,
PRJ-000717,2026,12110296.8,12110296.8,True,,2026-07-02 12:00:00,
PRJ-000718,2026,35055792.0,35055792.0,True,,2026-06-25 08:00:00,
PRJ-000719,2026,21875964.0,21875964.0,True,,2026-06-23 08:00:00,
PRJ-000720,2026,20857868.4,25616937.92,True,,2026-07-15 10:00:00,2026-08-20 10:00:00
PRJ-000721,2026,,,,,,
PRJ-000722,2026,,,,,,
PRJ-000723,2026,3226221.6,3226221.6,True,,2026-06-07 10:00:00,
PRJ-000724,2026,5633580.0,5633580.0,True,,2026-05-29 11:00:00,
PRJ-000725,2026,2821238.84,2821238.84,True,,2026-07-14 08:00:00,
PRJ-000726,2026,7664417.0,7664417.0,True,,2026-07-01 10:30:00,
PRJ-000727,2026,1400000.4,1358784.74,True,,2026-07-09 10:30:00,2026-07-29 10:30:00
PRJ-000728,2026,1829679.6,1829679.6,True,,2026-07-09 11:00:00,
PRJ-000729,2026,2400000.0,2400000.0,True,,2026-06-10 08:30:00,
PRJ-000730,2026,10968889.2,10968889.2,True,,2026-06-30 08:30:00,
PRJ-000731,2026,8568889.2,8568889.2,True,,2026-06-29 08:30:00,
PRJ-000732,2026,6000000.0,6000000.0,True,,2026-07-08 09:00:00,
PRJ-000733,2026,7646395.2,7646395.2,True,,2026-07-19 09:00:00,
PRJ-000734,2026,1646395.2,1646395.2,True,,2026-07-07 09:00:00,
PRJ-000735,2026,4200000.0,4200000.0,True,,2026-06-02 09:00:00,
PRJ-000736,2026,2349600.0,2349600.0,True,,2026-06-08 08:00:00,
